1.2.1	3.530	0.956
1.2.2	3.520	0.956
1.2.3	3.510	0.956
1.2.4	3.500	0.956
1.2.5	3.490	0.956
1.2.6	3.480	0.956
1.2.7	3.470	0.956
1.2.8	3.460	0.956
1.2.9	3.450	0.956
1.2.10	3.440	0.956
1.2.11	3.430	0.956
1.2.12	3.420	0.956
1.2.13	3.410	0.956
1.2.14	3.400	0.956
1.2.15	3.390	0.956
1.2.16	3.380	0.956
1.2.17	3.370	0.956
1.2.18	3.360	0.956
1.2.19	3.350	0.956
1.2.20	3.340	0.956
1.2.21	3.329	0.956
1.2.22	3.319	0.956
1.2.23	3.309	0.956
1.2.24	3.299	0.956
1.2.25	3.289	0.956
1.2.26	3.279	0.956
1.2.27	3.269	0.956
1.2.28	3.259	0.956
1.2.29	3.249	0.956
1.2.30	3.239	0.956
1.2.31	3.229	0.956
1.2.32	3.219	0.956
1.2.33	3.209	0.956
1.2.34	3.199	0.956
1.2.35	3.189	0.956
1.2.36	3.179	0.956
1.2.37	3.169	0.956
1.2.38	3.158	0.956
1.2.39	3.148	0.956
1.2.40	3.138	0.956
1.2.41	3.128	0.956
1.2.42	3.118	0.956
1.2.43	3.108	0.956
1.2.44	3.098	0.956
1.2.45	3.088	0.956
1.2.46	3.078	0.956
1.2.47	3.068	0.956
1.2.48	3.058	0.956
1.2.49	3.048	0.956
1.2.50	3.038	0.956
1.2.51	3.028	0.956
1.2.52	3.018	0.956
1.2.53	3.008	0.956
1.2.54	2.998	0.956
1.2.55	2.988	0.956
1.2.56	2.977	0.956
1.2.57	2.967	0.956
1.2.58	2.957	0.956
1.2.59	2.947	0.956
1.2.60	2.937	0.956
1.2.61	2.927	0.956
1.2.62	2.917	0.956
1.2.63	2.907	0.958
1.2.64	2.897	0.960
1.2.65	2.887	0.961
1.2.66	2.877	0.963
1.2.67	2.867	0.965
1.2.68	2.857	0.967
1.2.69	2.847	0.969
1.2.70	2.837	0.971
1.2.71	2.827	0.974
1.2.72	2.817	0.976
1.2.73	2.807	0.978
1.2.74	2.796	0.981
1.2.75	2.786	0.983
1.2.76	2.776	0.986
1.2.77	2.766	0.989
1.2.78	2.756	0.992
1.2.79	2.746	0.995
1.2.80	2.736	0.998
1.2.81	2.726	1.001
1.2.82	2.716	1.004
1.2.83	2.706	1.007
1.2.84	2.696	1.010
1.2.85	2.686	1.014
1.2.86	2.676	1.017
1.2.87	2.666	1.021
1.2.88	2.656	1.024
1.2.89	2.646	1.028
1.2.90	2.635	1.032
1.2.91	2.625	1.036
1.2.92	2.615	1.040
1.2.93	2.605	1.044
1.2.94	2.595	1.048
1.2.95	2.585	1.053
1.2.96	2.575	1.057
1.2.97	2.565	1.062
1.2.98	2.555	1.066
1.2.99	2.545	1.071
1.2.100	2.534	1.076
1.2.101	2.524	1.080
1.2.102	2.514	1.085
1.2.103	2.504	1.091
1.2.104	2.494	1.096
1.2.105	2.484	1.101
1.2.106	2.474	1.107
1.2.107	2.464	1.112
1.2.108	2.454	1.118
1.2.109	2.444	1.124
1.2.110	2.434	1.130
1.2.111	2.424	1.136
1.2.112	2.413	1.142
1.2.113	2.403	1.148
1.2.114	2.393	1.155
1.2.115	2.383	1.162
1.2.116	2.373	1.168
1.2.117	2.363	1.176
1.2.118	2.353	1.183
1.2.119	2.343	1.190
1.2.120	2.333	1.198
1.2.121	2.323	1.205
1.2.122	2.313	1.213
1.2.123	2.302	1.221
1.2.124	2.292	1.230
1.2.125	2.282	1.238
1.2.126	2.272	1.247
1.2.127	2.262	1.256
1.2.128	2.252	1.265
1.2.129	2.242	1.275
1.2.130	2.232	1.285
1.2.131	2.222	1.295
1.2.132	2.212	1.305
1.2.133	2.202	1.315
1.2.134	2.193	1.325
1.2.135	2.184	1.335
1.2.136	2.175	1.345
1.2.137	2.167	1.355
1.2.138	2.159	1.365
1.2.139	2.151	1.376
1.2.140	2.143	1.386
1.2.141	2.135	1.396
