1.2.1	3.816	1.533
1.2.2	3.826	1.533
1.2.3	3.836	1.533
1.2.4	3.846	1.533
1.2.5	3.856	1.533
1.2.6	3.866	1.533
1.2.7	3.876	1.533
1.2.8	3.886	1.533
1.2.9	3.896	1.533
1.2.10	3.906	1.533
1.2.11	3.916	1.533
1.2.12	3.926	1.533
1.2.13	3.936	1.533
1.2.14	3.947	1.533
1.2.15	3.957	1.533
1.2.16	3.967	1.533
1.2.17	3.977	1.533
1.2.18	3.987	1.533
1.2.19	3.997	1.533
1.2.20	4.007	1.533
1.2.21	4.017	1.533
1.2.22	4.027	1.533
1.2.23	4.037	1.533
1.2.24	4.047	1.533
1.2.25	4.057	1.533
1.2.26	4.067	1.533
1.2.27	4.078	1.533
1.2.28	4.088	1.533
1.2.29	4.098	1.533
1.2.30	4.108	1.533
1.2.31	4.118	1.533
1.2.32	4.128	1.533
1.2.33	4.138	1.533
1.2.34	4.148	1.533
1.2.35	4.158	1.533
1.2.36	4.168	1.533
1.2.37	4.178	1.533
1.2.38	4.188	1.533
1.2.39	4.198	1.533
1.2.40	4.208	1.533
1.2.41	4.218	1.533
1.2.42	4.228	1.533
1.2.43	4.239	1.537
1.2.44	4.249	1.547
1.2.45	4.259	1.557
1.2.46	4.269	1.567
1.2.47	4.279	1.577
1.2.48	4.289	1.587
1.2.49	4.299	1.597
1.2.50	4.309	1.607
1.2.51	4.319	1.617
1.2.52	4.329	1.628
1.2.53	4.339	1.638
1.2.54	4.349	1.648
1.2.55	4.359	1.658
1.2.56	4.369	1.668
1.2.57	4.379	1.678
1.2.58	4.389	1.688
1.2.59	4.399	1.698
1.2.60	4.409	1.708
1.2.61	4.419	1.718
1.2.62	4.429	1.728
1.2.63	4.439	1.738
1.2.64	4.449	1.748
1.2.65	4.459	1.758
1.2.66	4.469	1.768
1.2.67	4.479	1.778
1.2.68	4.489	1.788
1.2.69	4.492	1.798
1.2.70	4.492	1.808
1.2.71	4.492	1.818
1.2.72	4.492	1.828
1.2.73	4.492	1.838
1.2.74	4.492	1.848
1.2.75	4.492	1.859
1.2.76	4.492	1.869
1.2.77	4.492	1.879
1.2.78	4.492	1.889
1.2.79	4.492	1.899
1.2.80	4.492	1.909
1.2.81	4.492	1.919
1.2.82	4.492	1.929
1.2.83	4.492	1.939
1.2.84	4.492	1.950
1.2.85	4.492	1.960
1.2.86	4.492	1.970
1.2.87	4.492	1.980
1.2.88	4.492	1.990
1.2.89	4.492	2.000
1.2.90	4.492	2.010
1.2.91	4.492	2.020
1.2.92	4.492	2.030
1.2.93	4.492	2.041
1.2.94	4.492	2.051
1.2.95	4.492	2.061
1.2.96	4.492	2.071
1.2.97	4.492	2.081
1.2.98	4.492	2.091
1.2.99	4.492	2.101
1.2.100	4.492	2.112
