1.1.1	1.936	1.073
1.1.2	1.946	1.073
1.1.3	1.956	1.073
1.1.4	1.967	1.073
1.1.5	1.977	1.073
1.1.6	1.989	1.073
1.1.7	2.000	1.073
1.1.8	2.011	1.073
1.1.9	2.024	1.073
1.1.10	2.037	1.073
1.1.11	2.047	1.073
1.1.12	2.058	1.073
1.1.13	2.069	1.073
1.1.14	2.081	1.073
1.1.15	2.094	1.073
1.1.16	2.107	1.073
1.1.17	2.120	1.073
1.1.18	2.134	1.073
1.1.19	2.148	1.073
1.1.20	2.162	1.073
1.1.21	2.172	1.073
1.1.22	2.183	1.073
1.1.23	2.193	1.073
1.1.24	2.204	1.073
1.1.25	2.214	1.073
1.1.26	2.225	1.073
1.1.27	2.237	1.073
1.1.28	2.248	1.073
1.1.29	2.259	1.073
1.1.30	2.271	1.073
1.1.31	2.283	1.073
1.1.32	2.295	1.073
1.1.33	2.308	1.073
1.1.34	2.320	1.073
1.1.35	2.333	1.073
1.1.36	2.345	1.072
1.1.37	2.358	1.072
1.1.38	2.372	1.072
1.1.39	2.385	1.072
1.1.40	2.399	1.072
1.1.41	2.412	1.072
1.1.42	2.426	1.072
1.1.43	2.440	1.072
1.1.44	2.454	1.072
1.1.45	2.469	1.072
1.1.46	2.483	1.072
1.1.47	2.498	1.072
1.1.48	2.513	1.072
1.1.49	2.528	1.072
1.1.50	2.543	1.072
1.1.51	2.559	1.072
1.1.52	2.574	1.072
1.1.53	2.590	1.072
1.1.54	2.606	1.072
1.1.55	2.622	1.072
1.1.56	2.638	1.072
1.1.57	2.654	1.072
1.1.58	2.671	1.072
1.1.59	2.687	1.072
1.1.60	2.704	1.072
1.1.61	2.721	1.072
1.1.62	2.738	1.072
1.1.63	2.755	1.072
1.1.64	2.773	1.072
1.1.65	2.790	1.071
1.1.66	2.808	1.071
1.1.67	2.826	1.071
1.1.68	2.844	1.071
1.1.69	2.862	1.071
1.1.70	2.880	1.071
1.1.71	2.898	1.071
1.1.72	2.917	1.071
1.1.73	2.935	1.071
1.1.74	2.954	1.071
1.1.75	2.973	1.071
1.1.76	2.992	1.071
1.1.77	3.011	1.071
1.1.78	3.030	1.071
1.1.79	3.050	1.071
1.1.80	3.069	1.071
1.1.81	3.089	1.071
1.1.82	3.109	1.071
1.1.83	3.129	1.071
1.1.84	3.149	1.071
1.1.85	3.159	1.071
1.1.86	3.169	1.071
1.1.87	3.179	1.071
1.1.88	3.189	1.071
1.1.89	3.199	1.071
1.1.90	3.209	1.070
1.1.91	3.220	1.070
1.1.92	3.230	1.070
1.1.93	3.240	1.070
1.1.94	3.250	1.070
1.1.95	3.261	1.070
1.1.96	3.271	1.070
1.1.97	3.282	1.070
1.1.98	3.292	1.070
1.1.99	3.302	1.070
1.1.100	3.313	1.070
1.1.101	3.323	1.070
1.1.102	3.334	1.070
1.1.103	3.344	1.070
1.1.104	3.355	1.070
1.1.105	3.366	1.070
1.1.106	3.376	1.070
1.1.107	3.387	1.070
1.1.108	3.398	1.070
1.1.109	3.408	1.070
1.1.110	3.419	1.070
1.1.111	3.430	1.070
1.1.112	3.441	1.070
1.1.113	3.452	1.070
1.1.114	3.462	1.070
1.1.115	3.473	1.070
1.1.116	3.484	1.070
1.1.117	3.495	1.070
1.1.118	3.506	1.070
1.1.119	3.517	1.070
1.1.120	3.528	1.070
1.1.121	3.539	1.070
1.1.122	3.550	1.070
1.1.123	3.561	1.070
