1.3.1	3.500	1.255
1.3.2	3.490	1.255
1.3.3	3.480	1.255
1.3.4	3.470	1.256
1.3.5	3.460	1.256
1.3.6	3.450	1.257
1.3.7	3.440	1.258
1.3.8	3.430	1.258
1.3.9	3.420	1.260
1.3.10	3.410	1.261
1.3.11	3.399	1.262
1.3.12	3.389	1.264
1.3.13	3.379	1.265
1.3.14	3.369	1.267
1.3.15	3.359	1.269
1.3.16	3.349	1.271
1.3.17	3.339	1.273
1.3.18	3.329	1.275
1.3.19	3.319	1.278
1.3.20	3.309	1.280
1.3.21	3.299	1.283
1.3.22	3.289	1.286
1.3.23	3.279	1.289
1.3.24	3.269	1.292
1.3.25	3.259	1.296
1.3.26	3.249	1.299
1.3.27	3.239	1.303
1.3.28	3.229	1.307
1.3.29	3.219	1.311
1.3.30	3.209	1.315
1.3.31	3.199	1.320
1.3.32	3.188	1.324
1.3.33	3.178	1.329
1.3.34	3.168	1.334
1.3.35	3.158	1.339
1.3.36	3.148	1.344
1.3.37	3.138	1.349
1.3.38	3.128	1.355
1.3.39	3.118	1.361
1.3.40	3.108	1.367
1.3.41	3.098	1.373
1.3.42	3.088	1.380
1.3.43	3.078	1.387
1.3.44	3.068	1.393
1.3.45	3.058	1.401
1.3.46	3.048	1.408
1.3.47	3.038	1.416
1.3.48	3.028	1.424
1.3.49	3.018	1.432
1.3.50	3.008	1.441
1.3.51	2.998	1.450
1.3.52	2.988	1.459
1.3.53	2.978	1.469
1.3.54	2.967	1.479
1.3.55	2.958	1.489
1.3.56	2.949	1.499
1.3.57	2.940	1.509
1.3.58	2.931	1.519
1.3.59	2.923	1.529
1.3.60	2.915	1.539
1.3.61	2.907	1.549
1.3.62	2.900	1.559
1.3.63	2.892	1.569
1.3.64	2.885	1.580
1.3.65	2.879	1.590
1.3.66	2.872	1.600
1.3.67	2.866	1.610
1.3.68	2.860	1.620
1.3.69	2.854	1.630
1.3.70	2.849	1.640
1.3.71	2.843	1.650
1.3.72	2.838	1.660
1.3.73	2.833	1.670
1.3.74	2.828	1.680
1.3.75	2.823	1.690
1.3.76	2.819	1.700
1.3.77	2.815	1.710
1.3.78	2.810	1.720
1.3.79	2.806	1.730
1.3.80	2.803	1.740
1.3.81	2.799	1.750
1.3.82	2.795	1.760
1.3.83	2.792	1.770
1.3.84	2.789	1.780
1.3.85	2.786	1.791
1.3.86	2.783	1.801
1.3.87	2.780	1.811
1.3.88	2.777	1.821
1.3.89	2.775	1.831
1.3.90	2.773	1.841
1.3.91	2.771	1.851
1.3.92	2.768	1.861
1.3.93	2.767	1.871
1.3.94	2.765	1.881
1.3.95	2.763	1.891
1.3.96	2.762	1.901
1.3.97	2.761	1.911
1.3.98	2.759	1.921
1.3.99	2.758	1.931
1.3.100	2.757	1.941
1.3.101	2.757	1.951
1.3.102	2.756	1.961
1.3.103	2.756	1.972
1.3.104	2.755	1.982
1.3.105	2.755	1.992
1.3.106	2.755	2.002
1.3.107	2.755	2.012
1.3.108	2.755	2.022
1.3.109	2.756	2.032
1.3.110	2.756	2.042
1.3.111	2.757	2.052
1.3.112	2.758	2.062
1.3.113	2.759	2.072
1.3.114	2.760	2.082
1.3.115	2.761	2.092
1.3.116	2.762	2.102
1.3.117	2.764	2.112
1.3.118	2.765	2.122
1.3.119	2.767	2.133
1.3.120	2.769	2.143
1.3.121	2.771	2.153
1.3.122	2.773	2.163
1.3.123	2.776	2.173
1.3.124	2.778	2.183
1.3.125	2.781	2.193
1.3.126	2.784	2.203
1.3.127	2.787	2.213
1.3.128	2.790	2.223
1.3.129	2.793	2.233
1.3.130	2.796	2.243
1.3.131	2.800	2.253
1.3.132	2.804	2.263
1.3.133	2.808	2.273
1.3.134	2.812	2.283
1.3.135	2.816	2.293
1.3.136	2.820	2.303
1.3.137	2.825	2.313
1.3.138	2.830	2.323
1.3.139	2.834	2.333
1.3.140	2.840	2.343
1.3.141	2.845	2.353
1.3.142	2.850	2.363
1.3.143	2.856	2.374
1.3.144	2.862	2.384
1.3.145	2.868	2.394
1.3.146	2.874	2.404
1.3.147	2.881	2.414
1.3.148	2.888	2.424
1.3.149	2.895	2.434
1.3.150	2.902	2.444
1.3.151	2.910	2.454
1.3.152	2.917	2.464
1.3.153	2.925	2.474
1.3.154	2.934	2.484
1.3.155	2.942	2.494
1.3.156	2.951	2.504
