1.1.1	3.484	1.360
1.1.2	3.474	1.360
1.1.3	3.464	1.360
1.1.4	3.454	1.360
1.1.5	3.444	1.360
1.1.6	3.434	1.360
1.1.7	3.424	1.360
1.1.8	3.414	1.360
1.1.9	3.404	1.360
1.1.10	3.394	1.360
1.1.11	3.384	1.360
1.1.12	3.374	1.360
1.1.13	3.364	1.360
1.1.14	3.354	1.360
1.1.15	3.344	1.360
1.1.16	3.333	1.360
1.1.17	3.323	1.360
1.1.18	3.313	1.360
1.1.19	3.303	1.360
1.1.20	3.293	1.360
1.1.21	3.283	1.360
1.1.22	3.273	1.360
1.1.23	3.263	1.360
1.1.24	3.253	1.360
1.1.25	3.243	1.360
1.1.26	3.233	1.360
1.1.27	3.223	1.360
1.1.28	3.213	1.360
1.1.29	3.203	1.360
1.1.30	3.193	1.360
1.1.31	3.183	1.360
1.1.32	3.173	1.360
1.1.33	3.163	1.360
1.1.34	3.153	1.360
1.1.35	3.143	1.360
1.1.36	3.133	1.360
1.1.37	3.123	1.360
1.1.38	3.113	1.360
1.1.39	3.103	1.360
1.1.40	3.093	1.360
1.1.41	3.083	1.360
1.1.42	3.072	1.360
1.1.43	3.062	1.360
1.1.44	3.052	1.360
1.1.45	3.042	1.360
1.1.46	3.032	1.360
1.1.47	3.022	1.360
1.1.48	3.012	1.361
1.1.49	3.002	1.363
1.1.50	2.992	1.364
1.1.51	2.982	1.366
1.1.52	2.972	1.368
1.1.53	2.962	1.370
1.1.54	2.952	1.373
1.1.55	2.942	1.376
1.1.56	2.932	1.379
1.1.57	2.922	1.382
1.1.58	2.912	1.385
1.1.59	2.902	1.389
1.1.60	2.892	1.393
1.1.61	2.882	1.398
1.1.62	2.872	1.403
1.1.63	2.862	1.408
1.1.64	2.852	1.413
1.1.65	2.841	1.419
1.1.66	2.831	1.425
1.1.67	2.821	1.431
1.1.68	2.811	1.438
1.1.69	2.801	1.445
1.1.70	2.791	1.453
1.1.71	2.781	1.461
1.1.72	2.771	1.469
1.1.73	2.761	1.478
1.1.74	2.751	1.488
1.1.75	2.741	1.498
1.1.76	2.732	1.508
1.1.77	2.723	1.518
1.1.78	2.715	1.528
1.1.79	2.707	1.538
1.1.80	2.700	1.548
1.1.81	2.693	1.558
1.1.82	2.686	1.569
1.1.83	2.680	1.579
1.1.84	2.674	1.589
1.1.85	2.668	1.599
1.1.86	2.663	1.609
1.1.87	2.658	1.619
1.1.88	2.653	1.629
1.1.89	2.648	1.639
1.1.90	2.644	1.649
1.1.91	2.640	1.659
1.1.92	2.635	1.669
1.1.93	2.632	1.679
1.1.94	2.628	1.689
1.1.95	2.624	1.700
1.1.96	2.621	1.710
1.1.97	2.618	1.720
1.1.98	2.615	1.730
1.1.99	2.612	1.740
1.1.100	2.610	1.750
1.1.101	2.607	1.760
1.1.102	2.605	1.771
1.1.103	2.602	1.781
1.1.104	2.600	1.791
1.1.105	2.598	1.801
1.1.106	2.597	1.811
1.1.107	2.595	1.821
1.1.108	2.593	1.831
1.1.109	2.592	1.841
1.1.110	2.590	1.852
1.1.111	2.589	1.862
1.1.112	2.588	1.872
1.1.113	2.587	1.882
1.1.114	2.586	1.892
1.1.115	2.585	1.903
1.1.116	2.584	1.913
1.1.117	2.583	1.923
1.1.118	2.583	1.933
1.1.119	2.582	1.943
1.1.120	2.582	1.953
1.1.121	2.582	1.964
1.1.122	2.581	1.974
1.1.123	2.581	1.984
1.1.124	2.581	1.994
1.1.125	2.581	2.004
1.1.126	2.581	2.014
1.1.127	2.581	2.024
1.1.128	2.581	2.035
1.1.129	2.582	2.045
1.1.130	2.582	2.055
1.1.131	2.582	2.065
1.1.132	2.583	2.075
1.1.133	2.583	2.085
1.1.134	2.584	2.095
1.1.135	2.585	2.106
1.1.136	2.586	2.116
1.1.137	2.586	2.126
1.1.138	2.587	2.136
1.1.139	2.589	2.146
1.1.140	2.590	2.156
1.1.141	2.591	2.166
1.1.142	2.592	2.177
1.1.143	2.594	2.187
1.1.144	2.595	2.197
1.1.145	2.597	2.207
1.1.146	2.599	2.217
1.1.147	2.601	2.227
1.1.148	2.603	2.237
1.1.149	2.605	2.247
1.1.150	2.607	2.257
1.1.151	2.609	2.268
1.1.152	2.612	2.278
1.1.153	2.615	2.288
1.1.154	2.617	2.298
1.1.155	2.620	2.308
1.1.156	2.624	2.318
1.1.157	2.627	2.328
1.1.158	2.630	2.339
1.1.159	2.634	2.349
1.1.160	2.638	2.359
1.1.161	2.642	2.369
1.1.162	2.646	2.379
1.1.163	2.650	2.389
1.1.164	2.655	2.399
1.1.165	2.660	2.409
1.1.166	2.665	2.419
1.1.167	2.671	2.429
1.1.168	2.676	2.439
1.1.169	2.682	2.450
1.1.170	2.689	2.460
1.1.171	2.695	2.470
1.1.172	2.702	2.480
1.1.173	2.710	2.490
1.1.174	2.718	2.500
1.1.175	2.726	2.510
1.1.176	2.735	2.520
1.1.177	2.744	2.530
1.1.178	2.754	2.540
1.1.179	2.764	2.549
1.1.180	2.775	2.558
1.1.181	2.785	2.566
1.1.182	2.795	2.574
1.1.183	2.805	2.581
1.1.184	2.815	2.588
1.1.185	2.825	2.594
1.1.186	2.835	2.600
1.1.187	2.845	2.605
1.1.188	2.855	2.611
1.1.189	2.865	2.615
1.1.190	2.875	2.620
1.1.191	2.885	2.624
1.1.192	2.895	2.628
1.1.193	2.905	2.631
1.1.194	2.915	2.634
1.1.195	2.925	2.637
1.1.196	2.935	2.640
1.1.197	2.945	2.642
1.1.198	2.955	2.644
1.1.199	2.965	2.646
1.1.200	2.976	2.648
1.1.201	2.986	2.649
1.1.202	2.996	2.650
1.1.203	3.006	2.651
1.1.204	3.016	2.652
1.1.205	3.026	2.652
1.1.206	3.036	2.652
1.1.207	3.046	2.652
1.1.208	3.056	2.652
1.1.209	3.066	2.652
1.1.210	3.076	2.652
1.1.211	3.086	2.652
1.1.212	3.096	2.652
1.1.213	3.106	2.652
1.1.214	3.116	2.652
1.1.215	3.126	2.652
1.1.216	3.136	2.652
1.1.217	3.146	2.652
1.1.218	3.156	2.652
1.1.219	3.166	2.652
1.1.220	3.177	2.652
1.1.221	3.187	2.652
1.1.222	3.197	2.652
1.1.223	3.207	2.652
1.1.224	3.217	2.652
1.1.225	3.227	2.652
1.1.226	3.237	2.652
1.1.227	3.247	2.652
1.1.228	3.258	2.652
1.1.229	3.268	2.652
1.1.230	3.278	2.652
1.1.231	3.288	2.652
1.1.232	3.298	2.652
1.1.233	3.308	2.652
1.1.234	3.318	2.652
1.1.235	3.328	2.652
1.1.236	3.338	2.652
1.1.237	3.348	2.652
1.1.238	3.358	2.652
1.1.239	3.369	2.652
1.1.240	3.379	2.652
1.1.241	3.389	2.652
1.1.242	3.399	2.652
1.1.243	3.409	2.652
1.1.244	3.419	2.652
1.1.245	3.429	2.652
1.1.246	3.439	2.652
1.1.247	3.449	2.652
1.1.248	3.460	2.652
1.1.249	3.470	2.652
1.1.250	3.480	2.652
1.1.251	3.490	2.652
